listing id,listing name,listing type,room _type,cover photo url,photos count,host id,host name,cohost ids,cohost names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant book,professional management,min nights,cancellation policy,currency,cleaning fee,extra guest fee,num reviews,rating overall,rating accuracy,rating checkin,rating cleanliness,rating communication,rating location,rating value,ttm revenue,ttm revenue native,ttm avg rate,ttm avg rate native,ttm occupancy,ttm adjusted occupancy,ttm revpar,ttm revpar native,ttm adjusted revpar,ttm adjusted revpar native,ttm reserved days,ttm blocked days,ttm available days,ttm total days,l90d revenue,l90d revenue native,l90d avg rate,l90d avg rate native,l90d occupancy,l90d adjusted occupancy,l90d revpar,l90d revpar native,l90d adjusted revpar,l90d adjusted revpar native,l90d reserved days,l90d blocked days,l90d available days,l90d total days
187570,Big family Loft 165 m² Canal Saint Martin,Entire loft,entire home,https://a0.muscache.com/im/pictures/4078967/f586c54d original.jpg,65,902558,Marie,,,TRUE,48.8742,2.3639,6,4,4,2.5,TRUE,"Air conditioning,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Record player,Sound system,Game console,Exercise equipment,Ping pong table,Books and reading material,Life size games,Pack ’n play/Travel crib,Children’s books and toys,Children's playroom,Ceiling fan,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Coffee maker,Wine glasses,Toaster,Rice maker,Dining table,Coffee,Laundromat nearby,Resort access,Gym,Paid parking off premises,Single level home,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",,FALSE,4,Firm,EUR,87,0,31,4.87,4.8,5,4.7,5,5,4.7,65362,58900,417.7,375.1,0.455,0.888,176.7,159.3,344.9,310.9,166,178,199,365,0,0,490.5,432.3,0,0,0,0,0,0,0,90,90,90
189378,Room in 650ft sq apt in center and Trendy Paris.,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/684fbd5b-e32f-4d9b-b0bd-d4ffd9b72380.jpg,18,913715,Magda,,,FALSE,48.8716,2.3544,,,1,0,FALSE,"Bathtub,Hair dryer,Cleaning products,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Room-darkening shades,Clothing storage,TV,Game console,Books and reading material,Heating,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Coffee,Laundromat nearby,Paid parking off premises,Smoking allowed",,FALSE,3,Strict,EUR,35,0,249,4.55,4.7,4.8,4.3,4.8,4.8,4.6,18279,16365,81.3,72.8,0.57,0,45.9,41.1,0,0,208,0,157,365,3075,2709,80.7,71.1,0.389,0,30.7,27,0,0,35,0,55,90
192162,5th Heaven: Quartier Latin Studio,Entire guesthouse,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-192162/original/81435a60-f9d9-4958-be5b-b20e44bc5cde.jpeg,15,909793,Cristina,,,TRUE,48.8485,2.3532,2,1,2,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Hot water,Shower gel,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Clothing storage,Books and reading material,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Coffee maker,Wine glasses,Dining table,Private entrance,Elevator",,FALSE,3,Flexible,EUR,0,0,728,4.84,4.9,4.9,4.9,5,5,4.8,45339,40668,146.1,130.7,0.855,0,124.2,111.4,0,0,312,0,53,365,12633,11134,151.2,133.2,0.922,0,140.4,123.7,0,0,83,0,7,90
193632,Charming Studio - Heart of Marais,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/35237593-a88c-4f45-8062-aa41da113017.jpg,30,777533,Celine,,,FALSE,48.8617,2.3597,2,,1,1,TRUE,"Hair dryer,Hot water,Washer,Essentials,Hangers,TV,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Coffee maker",,FALSE,2,Firm,EUR,35,11,781,4.65,4.7,4.9,4.6,4.9,4.9,4.6,49156,44097,144,129.2,0.868,0,125.5,112.7,0,0,317,0,48,365,10846,9556,144.8,127.5,0.767,0,112,98.6,0,0,69,0,21,90
195564,Charming apartment in Paris (13),Entire rental unit,entire home,https://a0.muscache.com/im/pictures/6311574/f71a4209 original.jpg,26,938912,Emi,,,FALSE,48.827,2.3696,3,1,4,1,TRUE,"TV,Cable TV,Wifi,Lake access,Kitchen,Paid parking off premises,Books and reading material,Pets allowed,Mini fridge,Free street parking,Laundromat nearby,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Sound system,Bathtub,Changing table,High chair,Window guards,Babysitter recommendations,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Sun loungers",FALSE,FALSE,2,Firm,EUR,0,0,73,4.95,4.9,5,4.8,5,4.9,4.9,11043,9729,116.9,104.8,0.247,0.284,30.3,26.7,34.8,30.7,90,48,275,365,5147,4537,121.5,107.2,0.467,1,57.2,50.4,122.5,108,42,48,48,90
200845,Studio in 16th next to Eiffel Tower,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-200845/original/8e623df6-5997-49c8-a104-b4ba907e79f2.jpeg,26,982391,Edouard,,,TRUE,48.8621,2.2924,2,1,1,1,TRUE,"Hair dryer,Cleaning products,Hot water,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Elevator",,FALSE,30,Flexible,EUR,,,174,4.34,4.5,4.6,4.1,4.7,4.9,4.3,957,843,92.8,83.4,0.027,0.07,2.6,2.3,6.7,5.9,10,223,355,365,0,0,84.2,74.2,0,0,0,0,0,0,0,74,90,90
212853,Wonderful 1B with view in the Heart of Montmartre,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/2037309/33a25883 original.jpg,48,1097498,Agnès Jan,1466887,Milena,FALSE,48.8864,2.3389,2,1,1,1,TRUE,"Wifi,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,TV,Sound system,Portable fans,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Coffee,Patio or balcony,Outdoor furniture,Long term stays allowed",,FALSE,30,Firm,EUR,,,209,4.75,4.7,4.9,4.8,4.9,4.9,4.7,2168,1913,122,109.7,0.047,0.071,5.9,5.2,9.1,8,17,126,348,365,0,0,114.6,101,0,0,0,0,0,0,0,32,90,90
214046,2-bed Marais Rue Vieille du Temple,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/3308824/4bf1a936 original.jpg,30,438828,Polo,,,FALSE,48.8582,2.3585,4,2,2,1,TRUE,"Hair dryer,Hot water,Washer,Essentials,Hangers,Bed linens,Iron,Drying rack for clothing,TV,Heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Laundromat nearby,Pets allowed,Long term stays allowed",,FALSE,30,Strict,EUR,,,194,4.68,4.7,4.9,4.6,4.9,5,4.7,22525,20076,185,166.7,0.31,0.608,61.7,55,121.1,107.9,113,179,252,365,0,0,163.4,143.9,0,0,0,0,0,0,0,60,90,90
214578,Cosy apartment in the best lively area of Paris,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-214578/original/a7b7c6bb-d07c-401d-920b-86b0c8fcf8a1.jpeg,10,972051,Cyril,,,TRUE,48.8739,2.3553,4,2,2,1,TRUE,"Air conditioning,Hair dryer,Shampoo,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Ethernet connection,TV,Crib,Pack ’n play/Travel crib,High chair,Baby bath,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Coffee maker,Baking sheet,Backyard,Paid parking off premises,Long term stays allowed,Cleaning before checkout",,FALSE,3,Strict,EUR,99,17,340,4.71,4.8,4.9,4.7,4.9,4.6,4.6,24303,22014,188.3,169.2,0.329,0,60.6,55.1,0,0,120,0,245,365,2265,1993,196.5,173.2,0.111,0,21.9,19.2,0,0,10,0,80,90
215638,“Soho” Center Paris/Marais/Pompidou/Louvre,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/1911073/40aa9175 original.jpg,19,1113009,Andrea,,,FALSE,48.8646,2.3445,2,1,2,1.5,TRUE,"Hair dryer,Cleaning products,Body soap,Hot water,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,TV,Sound system,Books and reading material,Children’s books and toys,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Coffee,Laundromat nearby,Paid parking off premises,Long term stays allowed,Cleaning before checkout",,FALSE,2,Limited,EUR,69,0,259,4.41,4.6,4.8,4.5,4.7,4.9,4.4,25260,22450,143.7,129.1,0.436,0.736,63.5,56.5,107.4,95.5,159,149,206,365,4608,4063,143.6,126.5,0.333,0.714,47.4,41.8,101.5,89.5,30,48,60,90
215763,Chic and cosy central flat,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-215763/original/208f6dc8-a06f-4eb2-93fb-b631915c12a8.jpeg,31,1113807,Franck,,,TRUE,48.8714,2.3635,2,1,1,1,TRUE,"Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Baking sheet,Coffee",,FALSE,3,Firm,EUR,35,0,200,4.91,4.9,4.9,4.9,5,5,4.9,24170,21881,108,97,0.586,0.814,62,56.2,86,78,214,102,151,365,0,0,113.8,100.3,0,0,0,0,0,0,0,90,90,90
219447,Quiet apartment: Eiffel Tower- one bedroom,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/1962323/227f3dff original.jpg,8,579988,Astrid,,,FALSE,48.8605,2.3076,,2,4,0,FALSE,"TV,Washer,Cable TV,Wifi,Luggage dropoff allowed,Kitchen,Essentials,Shampoo,Hot water,Elevator,Heating",FALSE,FALSE,2,Flexible,EUR,29,0,1,,,,,,,,8046,7257,335.9,301.3,0.066,0.074,21.1,19,23.6,21.3,24,39,341,365,0,0,376.5,331.7,0,0,0,0,0,0,0,0,90,90
220063,Cosy and calm appart in Montmatre,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/2082293/bd906655 original.jpg,15,1140685,Yann,,,FALSE,48.8838,2.3442,2,1,1,1,TRUE,"Hair dryer,Hot water,Washer,Dryer,Heating,Wifi,Kitchen,Refrigerator,Microwave,Stove",,FALSE,2,Flexible,EUR,34,0,333,4.59,4.6,4.8,4.6,4.7,4.8,4.6,21695,19529,115.5,103.5,0.493,0.511,56.3,50.7,58.3,52.6,180,13,185,365,2341,2063,123.3,108.6,0.2,0.202,24.5,21.6,24.8,21.8,18,1,72,90
221745,"Large 1bd flat for \Extended Stay\""""",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/111126735/57e5de21 original.jpg,19,1150777,Floy,,,FALSE,48.8486,2.3932,2,1,1,1,TRUE,"Hot water,Washer,Dryer,TV,Heating,Wifi,Kitchen,Hot tub",,FALSE,15,Flexible,EUR,,,26,4.36,4.6,4.8,4.1,4.6,4.8,4.3,8163,7364,95.6,85.8,0.23,0.298,22.4,20.2,28.9,26.1,84,83,281,365,2885,2542,105,92.5,0.322,0.397,32.1,28.2,39.5,34.8,29,17,61,90
221754,Magic loft in a private green courtyard,Entire loft,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-221754/original/ef3666e1-01ef-4913-9111-b358ab47d559.jpeg,21,1150845,Valerie,,,TRUE,48.8842,2.3675,2,1,2,1,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,Sound system,Books and reading material,Portable fans,Heating,Fire extinguisher,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Coffee,Private entrance,Laundromat nearby,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,Paid parking off premises,Breakfast",,FALSE,2,Strict,EUR,58,0,535,4.84,4.8,4.9,4.8,4.9,4.7,4.7,42102,37700,169.1,151.4,0.622,0.654,105.5,94.6,111,99.5,227,18,138,365,5813,5124,178.7,157.4,0.344,0.431,60.7,53.5,75.9,66.9,31,18,59,90
225747,Exactly in Saint-Germermain-des-Prés,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/airflow/Hosting-225747/original/0dccb2d0-316c-46e5-bc06-4c521dfa4415.jpg,19,1176386,Isabelle,,,FALSE,48.8531,2.3319,2,1,1,1.5,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Iron,TV,Piano,Sound system,Books and reading material,Fireplace guards,Indoor fireplace,Heating,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Blender,Dining table,Coffee,Laundromat nearby,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed",,FALSE,7,Firm,EUR,93,0,93,4.9,4.8,4.9,4.7,5,5,4.8,67935,61573,339.1,304.2,0.537,0.695,179.5,162.9,232.3,210.8,196,83,169,365,10008,8823,370.1,326.2,0.289,0.553,108.1,95.3,207,182.5,26,43,64,90
227846,2 room cosy flat / Montmartre,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-227846/original/a9283911-a7a8-4419-8cb0-191391e523d5.jpeg,18,1188610,Leslie,,,TRUE,48.8904,2.3473,2,1,1,1,TRUE,"Bathtub,Hair dryer,Cleaning products,Body soap,Hot water,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Clothing storage,TV,Exercise equipment,Books and reading material,Board games,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Coffee,Laundromat nearby,Gym,Long term stays allowed,Cleaning before checkout",,FALSE,3,Firm,EUR,56,0,45,4.71,4.7,4.8,4.6,4.8,4.8,4.5,28916,25815,99.2,88.9,0.742,0,72.9,65.2,0,0,271,0,94,365,8579,7552,101,89,0.9,0,90.3,79.6,0,0,81,0,9,90
229501,Sunny apartment in  Montmartre,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/5558443/38dd9998 original.jpg,13,1175281,Isabelle,,,TRUE,48.8846,2.3384,8,3,3,1,FALSE,"TV,Cable TV,Wifi,Kitchen,Paid parking off premises,Smoking allowed,Pets allowed,Hot water,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Washer,Smoke alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",FALSE,,2,Firm,EUR,68,0,249,4.71,4.9,4.9,4.8,4.8,4.9,4.7,23737,21356,257.6,234.1,0.222,0.256,60.6,54.6,69.7,62.8,81,48,284,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
230036,SPLENDIDE  MONTMARTRE APPARTMENT,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/2132869/fab86775 original.jpg,42,1172903,Guillaume,7472108,Klaudija,FALSE,48.8836,2.3467,4,1,1,1,TRUE,"Wifi,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Record player,Elevator,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Sound system,Bathtub,Changing table,High chair,Crib,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Long term stays allowed,Dining table,Baking sheet,Toaster",,FALSE,3,Firm,EUR,70,0,141,4.93,5,5,4.8,5,5,4.8,32371,28956,166.1,149,0.51,0.622,85,76.1,103.8,92.9,186,66,179,365,2713,2390,174.4,153.6,0.167,0.5,28.6,25.2,85.8,75.5,15,60,75,90
231419,Apt comfortable and sunny!,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/24330540/31559529 original.jpg,15,89494,Joane,,,FALSE,48.8821,2.3588,3,1,1,1,TRUE,"High chair,TV,Washer,Children’s books and toys,Wifi,Luggage dropoff allowed,Kitchen,Essentials,Shampoo,Hangers,Hair dryer,Hot water,Iron,Elevator,Bed linens,Refrigerator,Dishes and silverware,Heating",FALSE,FALSE,5,Moderate,EUR,58,0,9,4.43,4.9,5,4.8,5,4.7,4.9,5536,4881,105.1,94.4,0.126,0.235,13.4,11.8,25,22,46,169,319,365,2018,1780,114,100.5,0.189,0.288,21.1,18.6,32.2,28.4,17,31,73,90
232293,Arc de Triomphe- Cosy Studio,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/2429201/f7b71ade original.jpg,11,1215154,Fabrice,,,FALSE,48.8852,2.2971,2,,1,1,FALSE,"TV,Cable TV,Wifi,Kitchen,Room-darkening shades,Hot water,Elevator,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Clothing storage,Smoke alarm,Essentials,Cleaning before checkout,Dedicated workspace,Baking sheet,Freezer,Toaster",FALSE,,5,Strict,EUR,46,0,135,4.46,4.5,4.5,4.8,4.4,4.8,4.5,1263,1137,108.5,97.3,0.027,0.044,3.2,2.9,5.2,4.6,10,138,355,365,0,0,93.3,82.2,0,0,0,0,0,0,0,36,90,90
232437,Cosy & charming vintage flat,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-232437/original/75bf0aac-c530-4d83-b494-c2516a98050a.jpeg,41,515870,Brice,5155782,Andy,FALSE,48.8732,2.3898,4,1,2,1,TRUE,"Wifi,Kitchen,Paid parking off premises,Books and reading material,Smoking allowed,Ceiling fan,Laundromat nearby,Hammock,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Hangers,Hair dryer,Iron,Freezer,Sound system,Rice maker,Blender,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Toaster",,FALSE,2,Firm,EUR,58,0,142,4.78,4.7,4.8,4.7,4.8,4.8,4.7,12945,11417,161.4,145,0.214,0.216,34.8,30.7,35.2,31.1,78,4,287,365,4306,3796,154.8,136.5,0.3,0,46.6,41,0,0,27,0,63,90
233110,"Bright apartment in Marais, top floor",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/2318302/28c002ef original.jpg,19,1220078,Sebastien,,,TRUE,48.8611,2.3655,3,2,2,1,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Sound system,Books and reading material,Air conditioning,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Laundromat nearby,Elevator,Pets allowed,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",,FALSE,6,Moderate,EUR,0,0,290,4.88,4.9,5,4.9,5,4.9,4.8,66497,59889,208.5,187.4,0.871,0.938,182.2,164.1,196.2,176.7,318,26,47,365,11417,10066,204.2,180,0.622,0.875,126.9,111.8,178.4,157.3,56,26,34,90
237949,Super charming and cosy/Amazing location,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjM3OTQ5/original/1aa32bc5-22f6-4090-8948-5b1f4eb1e0d3.jpeg,26,1247676,Pauline,,,FALSE,48.8633,2.3488,2,,1,1,FALSE,"Blender,Wifi,Kitchen,Room-darkening shades,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Hot water,Body soap,Bed linens,Extra pillows and blankets,Laundromat nearby,Pocket wifi,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Heating,Cooking basics,Coffee,Clothing storage,Wine glasses,Smoke alarm,Shower gel,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Dedicated workspace,Baking sheet,Toaster,Bathtub",FALSE,,5,Flexible,EUR,22,0,130,4.59,4.6,4.9,4.4,4.9,4.9,4.5,22270,20446,128,115.1,0.488,0.546,60.8,55.8,68,62.5,178,39,187,365,0,0,134.3,118.4,0,0,0,0,0,0,0,31,90,90
240484,Palais Congrès Porte Maillot -Renovated Luxury,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-240484/original/e80d8b0e-ee7f-4fab-8ef6-d447f56df39e.jpeg,17,1260856,Gavina,,,FALSE,48.8741,2.2843,2,1,1,1.5,TRUE,"TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Resort access,Conditioner,Laundromat nearby,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Sound system,Bathtub,Hot water,Body soap,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Exercise equipment,Shower gel,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Toaster",FALSE,FALSE,4,Firm,EUR,117,0,59,4.92,4.9,4.8,4.9,5,4.9,4.7,19875,17772,277.8,249.4,0.175,0.205,50.6,45.3,59.2,53,64,53,301,365,0,0,278.1,245.1,0,0,0,0,0,0,0,2,90,90
247764,appartment next to canal st martin,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/04c6e43f-23fd-4fcf-9813-d3c3199e8f3b.jpg,16,1298530,Laure,,,FALSE,48.8747,2.3606,2,1,1,1,FALSE,"Stove,TV,Washer,Cable TV,Wifi,Kitchen,Essentials,Long term stays allowed,Shampoo,Smoking allowed,Hangers,Hair dryer,Hot water,Iron,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven",FALSE,,5,Moderate,EUR,0,0,50,4.94,5,5,4.9,5,4.9,4.9,9150,8340,163.8,147.1,0.156,0.172,25.1,22.8,27.6,25.2,57,34,308,365,0,0,169.4,149.3,0,0,0,0,0,0,0,0,90,90
252095,2-room apt Buttes-Chaumont 436 P²,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-252095/original/9a7ee646-d52b-4b5d-99c4-c7414f8566de.jpeg,21,624794,Laurent,,,FALSE,48.8846,2.3815,5,1,3,1,TRUE,"Blender,Wifi,Kitchen,Hot water kettle,Books and reading material,Portable fans,Smoking allowed,Pets allowed,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Freezer,Private entrance,Toaster",,FALSE,3,Firm,EUR,40,0,27,4.88,4.8,5,4.7,5,4.7,4.6,2846,2509,258.6,232.3,0.03,0,7.7,6.8,0,0,11,0,354,365,0,0,253.9,223.8,0,0,0,0,0,0,0,0,90,90
